Projection,Level,Account Type,Account,Account Description,2025 Department Budget,2026 Department Budget,2027 Department Budget,2028 Department Budget,2029 Department Budget,2030 Department Budget,2031 Department Budget,2032 Department Budget,2033 Department Budget,2034 Department Budget,2024 Projected Actuals,2024 Original Budget,2024 Revised Budget,2024 Actuals,2023 Original Budget,2023 Revised Budget,2023 Actuals,2022 Revised Budget,2022 Actuals
20251,Department,E,1110-2420-04-42400-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0.00,300.00,300.00,0.00,300.00,205.24
20251,Department,E,1110-2420-04-42400-685540-0000-000000-00000-0000-,SEMINARS & TUITIONS           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,0.00,500.00,500.00,0.00,225.00,845.00
20251,Department,E,1110-2420-04-42400-695800-0000-000000-00000-0000-,MICELLANEOUS                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,887.07
20251,Department,E,1110-2420-04-42400-810900-0000-000000-00000-0000-,CHIP WOOD WASTE_RECYCLE       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,500.00","16,500.00",0.00,"15,000.00","15,000.00","16,500.00","14,000.00","14,700.00"
20251,Department,E,1110-2430-04-43200-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"139,850.00","136,850.00","98,519.44","139,715.00","139,715.00","122,238.64","131,647.00","141,762.91"
20251,Department,E,1110-2430-04-43200-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2430-04-43200-501410-0000-000000-00000-0000-,SALARIES AND WAGES OVERTIME   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000.00","5,000.00","5,983.97","1,361.00","1,361.00","4,154.57","6,132.00","3,926.50"
20251,Department,E,1110-2430-04-43200-501900-0000-000000-00000-0000-,LEAVE PAYOUT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,359.75","8,200.00","8,158.22"
20251,Department,E,1110-2430-04-43200-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,081.00","11,081.00","6,941.57","10,279.00","10,279.00","8,940.11","10,540.00","10,782.57"
20251,Department,E,1110-2430-04-43200-552210-0000-000000-00000-0000-,VRS                           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,357.00","7,357.00","5,253.97","6,757.00","6,757.00","7,154.32","6,041.00","6,706.34"
20251,Department,E,1110-2430-04-43200-552212-0000-000000-00000-0000-,VRS HYBRID                    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,514.00","7,514.00","4,421.36","6,100.00","6,100.00","5,542.77","6,100.00","6,070.11"
20251,Department,E,1110-2430-04-43200-552214-0000-000000-00000-0000-,VRS HYBRID 401A               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,729.00,729.00,491.43,750.00,750.00,584.14,750.00,740.62
20251,Department,E,1110-2430-04-43200-552216-0000-000000-00000-0000-,VIRGINIA LOCAL DISABILITY PRO ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.00,386.00,260.92,393.00,393.00,306.43,393.00,392.13
20251,Department,E,1110-2430-04-43200-552218-0000-000000-00000-0000-,VRS RET DC VOLUNTARY EMPLOY   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,690.00,690.00,644.91,"1,050.00","1,050.00",270.98,"1,050.00","1,032.44"
20251,Department,E,1110-2430-04-43200-552220-0000-000000-00000-0000-,VRS HEALTH INSURANCE CREDIT   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,138.00,95.55,160.00,160.00,119.66,172.00,178.64
20251,Department,E,1110-2430-04-43200-552310-0000-000000-00000-0000-,HEALTH INSURANCE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"36,654.00","36,654.00","30,942.50","26,354.00","26,354.00","31,526.00","22,896.00","28,464.40"
20251,Department,E,1110-2430-04-43200-552400-0000-000000-00000-0000-,GROUP LIFE INSURANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,848.00","1,848.00","1,280.99","1,783.00","1,783.00","1,604.98","1,764.00","1,841.12"
20251,Department,E,1110-2430-04-43200-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,850.00","2,850.00","2,800.00","2,850.00","2,850.00","2,850.00","3,000.00","1,917.20"
20251,Department,E,1110-2430-04-43200-610130-0000-000000-00000-0000-,TESTING SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,27.00,"1,680.60",0.00,0.00,308.00,0.00,27.00
20251,Department,E,1110-2430-04-43200-610165-0000-000000-00000-0000-,OUTSIDE SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"45,000.00","45,000.00","39,509.80","39,600.00","39,510.00","41,367.76","36,000.00","40,067.55"
20251,Department,E,1110-2430-04-43200-610166-0000-000000-00000-0000-,TRAINING SERVICES             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00","1,000.00",83.05,250.00,250.00,0.00,250.00,0.00
20251,Department,E,1110-2430-04-43200-630310-0000-000000-00000-0000-,REPAIRS & MAINTENANCE BUILDIN ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"30,000.00","30,000.00","16,141.91","39,000.00","39,000.00","25,181.04","39,000.00","13,828.74"
20251,Department,E,1110-2430-04-43200-630320-0000-000000-00000-0000-,REPAIRS & MAINTENANCE         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"45,200.00","45,200.00","26,665.26","45,200.00","45,200.00","29,718.72","38,000.00","32,456.95"
20251,Department,E,1110-2430-04-43200-635110-0000-000000-00000-0000-,ELECTRICITY                   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"126,500.00","126,500.00","75,193.20","110,000.00","110,000.00","112,428.40","110,000.00","89,422.80"
20251,Department,E,1110-2430-04-43200-635120-0000-000000-00000-0000-,HEATING SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"23,000.00","23,000.00","13,617.32","20,000.00","20,000.00","22,816.62","20,000.00","27,654.83"
20251,Department,E,1110-2430-04-43200-635130-0000-000000-00000-0000-,WATER & SEWER                 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,250.00","17,250.00","19,659.74","15,000.00","15,000.00","21,119.11","13,000.00","18,993.20"
20251,Department,E,1110-2430-04-43200-635210-0000-000000-00000-0000-,POSTAL SERVICES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.90
20251,Department,E,1110-2430-04-43200-635236-0000-000000-00000-0000-,TELECOMMUNICATIONS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"70,000.00","70,000.00","47,704.58","75,000.00","75,000.00","81,019.33","81,300.00","83,715.35"
20251,Department,E,1110-2430-04-43200-635240-0000-000000-00000-0000-,ALARM SYSTEM                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,200.00","7,200.00","6,299.76","4,000.00","4,000.00","7,400.00","4,000.00","4,200.00"
20251,Department,E,1110-2430-04-43200-643510-0000-000000-00000-0000-,PRINTING                      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,37.37
20251,Department,E,1110-2430-04-43200-643610-0000-000000-00000-0000-,ADVERTISING                   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0.00,300.00,300.00,0.00,300.00,0.00
20251,Department,E,1110-2430-04-43200-655305-0000-000000-00000-0000-,INSURANCE VEHICLE             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000.00","3,000.00","2,500.00","2,500.00","2,500.00","2,737.44","1,827.64","1,736.72"
20251,Department,E,1110-2430-04-43200-655306-0000-000000-00000-0000-,INSURANCE PROPERTY            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,578.00","12,578.00","13,542.48","12,578.00","12,578.00","12,530.40","12,906.00","12,577.90"
20251,Department,E,1110-2430-04-43200-655307-0000-000000-00000-0000-,INSURANCE GENERAL LIABILITY   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,740.00","7,740.00","7,700.96","7,740.00","7,740.00","7,648.30","7,871.00","7,740.35"
20251,Department,E,1110-2430-04-43200-655308-0000-000000-00000-0000-,INSURANCE BOILER & MACHINERY  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,305.00","1,305.00","1,333.72","1,305.00","1,305.00","1,247.60","1,376.00","1,304.85"
20251,Department,E,1110-2430-04-43200-655309-0000-000000-00000-0000-,INSURANCE PUBLIC OFFICIALS LI ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,739.00","4,739.00","4,695.84","4,739.00","4,739.00","4,658.45","4,819.00","4,738.60"
20251,Department,E,1110-2430-04-43200-655310-0000-000000-00000-0000-,INSURANCE INCREASED LIMITS    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,796.00","3,796.00","4,048.48","3,796.00","3,796.00","3,903.15","3,674.00","3,795.65"
20251,Department,E,1110-2430-04-43200-655311-0000-000000-00000-0000-,INSURANCE CRIME               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,730.00,730.00,723.36,730.00,730.00,725.30,750.00,729.90
20251,Department,E,1110-2430-04-43200-655312-0000-000000-00000-0000-,INSURANCE ADM FEE             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,300.00","1,300.00","1,887.50","1,300.00","1,300.00","1,577.50","1,225.00","2,260.00"
20251,Department,E,1110-2430-04-43200-655314-0000-000000-00000-0000-,INSURANCE CYBER               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,930.00","3,930.00","3,840.16","3,930.00","3,930.00","3,851.80",0.00,"3,929.65"
20251,Department,E,1110-2430-04-43200-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,183.63,100.00,100.00,32.27,100.00,47.93
20251,Department,E,1110-2430-04-43200-660050-0000-000000-00000-0000-,CLEANING & JANITORIAL SUPPLIE ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"14,000.00","14,000.00","4,631.53","8,000.00","8,000.00","11,413.43","6,000.00","12,810.62"
20251,Department,E,1110-2430-04-43200-660071-0000-000000-00000-0000-,REPAIRS & MAINTENANCE SUPPLIES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,000.00","10,000.00","6,157.12","7,500.00","7,500.00","4,239.49","5,500.00","14,131.80"
20251,Department,E,1110-2430-04-43200-660080-0000-000000-00000-0000-,FUEL OIL                      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,000.00","8,000.00","4,574.33","5,000.00","5,000.00","6,616.55","5,000.00","8,417.43"
20251,Department,E,1110-2430-04-43200-660081-0000-000000-00000-0000-,GASOLINE/OIL/LUBRICANTS       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2430-04-43200-660090-0000-000000-00000-0000-,VEHICLE/EQUIPMENT MAINT SERV  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,000.00","7,000.00","5,255.76","5,000.00","5,000.00","9,775.22","5,000.00","3,320.60"
20251,Department,E,1110-2430-04-43200-660110-0000-000000-00000-0000-,UNIFORMS & WEARING APPAREL    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,640.00","1,640.00","1,102.97","1,640.00","1,640.00","1,604.80",640.00,266.29
20251,Department,E,1110-2430-04-43200-665810-0000-000000-00000-0000-,DUES                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,100.00,100.00,100.00,100.00,0.00
20251,Department,E,1110-2430-04-43200-675420-0000-000000-00000-0000-,LEASE UNIFORMS & MATS         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000.00","5,000.00","5,280.65","2,107.00","2,107.00","5,152.85","6,000.00","4,967.75"
20251,Department,E,1110-2430-04-43200-685510-0000-000000-00000-0000-,MILEAGE                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,0.00,300.00,300.00,0.00,300.00,0.00
20251,Department,E,1110-2430-04-43200-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,25.13,500.00,500.00,96.51,100.00,63.34
20251,Department,E,1110-2430-04-43200-685540-0000-000000-00000-0000-,SEMINARS & TUITIONS           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2430-04-43200-810300-0000-000000-00000-0000-,IT EQUIPMENT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,100.00,100.00,26.86,0.00,765.87
20251,Department,E,1110-2430-04-43200-810700-0000-000000-00000-0000-,TOOLS & RELATED EQUIPMENT     ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000.00","3,000.00","1,348.99","6,000.00","6,000.00","2,900.90","1,000.00",892.36
20251,Department,E,1110-2430-04-43200-810800-0000-000000-00000-0000-,EQUIPMENT OTHER               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,000.00","3,000.00",538.99,"5,000.00","5,000.00","3,644.62","19,000.00","15,859.66"
20251,Department,E,1110-2430-04-43200-811200-0000-000000-00000-0000-,HVAC REPLACEMENTS             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2430-04-43200-811500-0000-000000-00000-0000-,EQUIPMENT REPLACEMENT (CAP BU ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2430-04-43200-811600-0000-000000-00000-0000-,PARKING LOT PAVING            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,000.00","4,000.00","1,836.53","4,400.00","4,400.00",345.00,"4,400.00","1,700.00"
20251,Department,E,1110-2430-04-43200-823700-0000-000000-00000-0000-,CTHOUSE SEC IMPROVMENTS       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2430-04-43200-823800-0000-000000-00000-0000-,COURT SECURITY SYSTEMS        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2430-04-43200-824100-0000-000000-00000-0000-,TIMBERLAND RESEEDING          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2810-08-81100-610166-0000-000000-00000-0000-,TRAINING SERVICES             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00",660.00,"1,500.00",0.00
20251,Department,E,1110-2810-08-81100-620213-0000-000000-00000-0000-,COMMITTEE MEMBERS             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,000.00","10,000.00","4,376.52","10,440.00","10,440.00","8,930.91","10,440.00","7,980.00"
20251,Department,E,1110-2810-08-81100-620214-0000-000000-00000-0000-,COMMITTEE CLERICAL            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00",0.00,900.00,900.00,"1,338.53","1,900.00","1,500.00"
20251,Department,E,1110-2810-08-81100-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,250.00,0.00,250.00,250.00,0.00,300.00,0.00
20251,Department,E,1110-2810-08-81100-810300-0000-000000-00000-0000-,IT EQUIPMENT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2810-08-81120-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"138,395.00","138,395.00","98,668.71","135,155.00","135,155.00","129,457.67","128,719.00","128,718.96"
20251,Department,E,1110-2810-08-81120-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2810-08-81120-501900-0000-000000-00000-0000-,LEAVE PAYOUT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,423.80",0.00,0.00
20251,Department,E,1110-2810-08-81120-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,587.00","10,587.00","6,917.95","9,847.00","9,847.00","9,311.64","9,848.00","8,569.20"
20251,Department,E,1110-2810-08-81120-552210-0000-000000-00000-0000-,VRS                           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,190.00","10,190.00","6,844.06","8,992.00","8,992.00","9,704.64","8,641.00","8,654.15"
20251,Department,E,1110-2810-08-81120-552212-0000-000000-00000-0000-,VRS HYBRID                    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,743.00","4,743.00","3,299.78","4,820.00","4,820.00","4,009.76","4,520.00","4,507.32"
20251,Department,E,1110-2810-08-81120-552214-0000-000000-00000-0000-,VRS HYBRID 401A               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,460.00,345.01,497.00,497.00,389.56,470.00,469.89
20251,Department,E,1110-2810-08-81120-552216-0000-000000-00000-0000-,VIRGINIA LOCAL DISABILITY PRO ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,244.00,244.00,182.00,249.00,249.00,206.16,249.00,249.12
20251,Department,E,1110-2810-08-81120-552220-0000-000000-00000-0000-,VRS HEALTH INSURANCE CREDIT   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,136.00,94.93,154.00,154.00,124.88,167.00,167.52
20251,Department,E,1110-2810-08-81120-552310-0000-000000-00000-0000-,HEALTH INSURANCE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,528.00","27,528.00","20,540.26","28,134.00","28,134.00","24,172.00","24,641.00","24,641.40"
20251,Department,E,1110-2810-08-81120-552400-0000-000000-00000-0000-,GROUP LIFE INSURANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,824.00","1,824.00","1,273.13","1,725.00","1,725.00","1,670.93","1,725.00","1,724.88"
20251,Department,E,1110-2810-08-81120-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,244.00","2,244.00","2,000.00","2,244.00","2,244.00","2,179.29","2,200.00","2,456.40"
20251,Department,E,1110-2810-08-81120-610130-0000-000000-00000-0000-,TESTING SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.00,0.00,0.00
20251,Department,E,1110-2810-08-81120-610141-0000-000000-00000-0000-,DATA PROCESSING SERVICES      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.56,0.00,0.00,0.00,0.00,196.70
20251,Department,E,1110-2810-08-81120-610165-0000-000000-00000-0000-,OUTSIDE SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2810-08-81120-630310-0000-000000-00000-0000-,REPAIRS & MAINTENANCE BUILDIN ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2810-08-81120-630320-0000-000000-00000-0000-,REPAIRS & MAINTENANCE         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,65.00,300.00,300.00,0.00,300.00,0.00
20251,Department,E,1110-2810-08-81120-635210-0000-000000-00000-0000-,POSTAL SERVICES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,227.12,700.00,700.00,653.52,800.00,166.00
20251,Department,E,1110-2810-08-81120-635236-0000-000000-00000-0000-,TELECOMMUNICATIONS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00
20251,Department,E,1110-2810-08-81120-643610-0000-000000-00000-0000-,ADVERTISING                   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,000.00","4,000.00","2,221.14","3,000.00","3,000.00","5,904.13","2,500.00","3,812.66"
20251,Department,E,1110-2810-08-81120-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00","1,200.00",720.79,"1,200.00","1,200.00","1,051.32","1,200.00","1,233.16"
20251,Department,E,1110-2810-08-81120-675410-0000-000000-00000-0000-,LEASE OFFICE EQUIPMENT        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00","1,263.01","1,500.00","1,500.00","1,919.78",800.00,"1,468.32"
20251,Department,E,1110-2810-08-81120-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,28.03,500.00,500.00,0.00,300.00,238.60
20251,Department,E,1110-2810-08-81120-685540-0000-000000-00000-0000-,SEMINARS & TUITIONS           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,400.00,0.00,400.00,400.00,0.00,0.00,400.00
20251,Department,E,1110-2810-08-81120-695800-0000-000000-00000-0000-,MICELLANEOUS                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-2810-08-81120-810100-0000-000000-00000-0000-,OFFICE EQUIPMENT              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,100.00,0.00
20251,Department,E,1110-2810-08-81120-810300-0000-000000-00000-0000-,IT EQUIPMENT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,100.00",0.00
20251,Department,E,1110-4210-02-21100-501900-0000-000000-00000-0000-,LEAVE PAYOUT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.02,0.00,0.00,"5,788.80",0.00,0.00
20251,Department,E,1110-4210-02-21100-610141-0000-000000-00000-0000-,DATA PROCESSING SERVICES      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"28,731.00","28,731.00",0.00,0.00,0.00,"29,716.27","30,650.00","28,731.10"
20251,Department,E,1110-4210-02-21100-620212-0000-000000-00000-0000-,JURORS/JURY COMMISSIONER FEES ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,000.00","8,000.00","4,482.50","15,000.00","15,000.00","2,430.00","10,280.00","2,910.00"
20251,Department,E,1110-4210-02-21100-635210-0000-000000-00000-0000-,POSTAL SERVICES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,400.00","2,400.00",792.00,"2,300.00","2,300.00","2,124.50","1,915.00","1,770.00"
20251,Department,E,1110-4210-02-21100-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,400.00,0.00,400.00,400.00,338.24,400.00,231.60
20251,Department,E,1110-4210-02-21100-660200-0000-000000-00000-0000-,BOOKS & SUBSCRIPTIONS         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,600.00","3,600.00","4,059.10","3,500.00","3,500.00","3,719.57","3,400.00","3,621.16"
20251,Department,E,1110-4210-02-21100-810100-0000-000000-00000-0000-,OFFICE EQUIPMENT              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,700.00","4,700.00","5,612.00","4,200.00","4,200.00",830.00,"2,427.00","6,481.17"
20251,Department,E,1110-4210-02-21100-810200-0000-000000-00000-0000-,OFFICE FURNITURE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,800.00","1,800.00",0.00,"1,800.00","1,800.00",968.33,0.00,0.00
